id,brier,rps,auc,n,lat,lon,pietra,brier_week1,brier_week2,brier_week3,brier_week4,brier_later,auc_week1,auc_week2,auc_week3,auc_week4,auc_later,model,cv_method
Mida Kegn,0.844811649796323,0.7963218509964953,0.5486111111111112,6,,,,,,,,,,,,,,blended_model,global
Mida Woremo,1.564864297675974,1.5978290404814675,0.5277777777777778,9,,,,,,,,,,,,,,blended_model,global
Mieso,0.6993108128391888,0.6792341097788894,0.8411111111111111,15,,,,,,,,,,,,,,blended_model,global
Minjar Shenkora,0.4276153509706551,0.2547461405846732,0.93,15,,,,,,,,,,,,,,blended_model,global
Mojan Wedera,0.5143333503193535,0.45370457780706713,0.8698224852071006,13,,,,,,,,,,,,,,blended_model,global
Mojo town,0.3810295166052251,0.2627720171111941,0.9489795918367347,14,,,,,,,,,,,,,,blended_model,global
Molale town,0.5619936461695856,0.541661718771889,0.8224852071005917,13,,,,,,,,,,,,,,blended_model,global
Moretna Jiru,0.3523047072547139,0.2623129774043055,0.9437869822485208,13,,,,,,,,,,,,,,blended_model,global
Mota town,0.3383415046427538,0.2305222622380067,0.9955621301775148,13,,,,,,,,,,,,,,blended_model,global
Mulo,0.8322295894869783,0.7551619008291236,0.6728395061728395,9,,,,,,,,,,,,,,blended_model,global
Munessa,0.72592802150006,0.6097737469903506,0.7314814814814815,9,,,,,,,,,,,,,,blended_model,global
Nefas Mewicha town,0.44306531723335835,0.2969431669593752,0.9132653061224489,14,,,,,,,,,,,,,,blended_model,global
Nenesebo,1.0169490784615232,1.9589480958252479,0.43809073724007563,23,,,,,,,,,,,,,,blended_model,global
Nono,0.8494826898266123,0.7455033882093244,0.6363636363636364,11,,,,,,,,,,,,,,blended_model,global
Quarit,0.6669105652006894,0.45564157751888484,0.7839506172839507,9,,,,,,,,,,,,,,blended_model,global
Raya Kobo,0.3494736633747556,0.2702451624790389,0.935374149659864,21,,,,,,,,,,,,,,blended_model,global
Robe,0.4224268726022432,0.3307581784794218,0.916015625,16,,,,,,,,,,,,,,blended_model,global
Robe town,0.3199175029330846,0.27838403164256137,0.9457644628099173,22,,,,,,,,,,,,,,blended_model,global
Sahila,0.2751599259713644,0.15054479489442166,0.966796875,16,,,,,,,,,,,,,,blended_model,global
Sayint,0.5169100731630987,0.44331557627504553,0.886094674556213,13,,,,,,,,,,,,,,blended_model,global
Sebeta,0.8858064269860221,0.876736473076113,0.6666666666666666,9,,,,,,,,,,,,,,blended_model,global
Sebeta Hawas,0.9306126418519826,0.9359098239721733,0.6419753086419753,9,,,,,,,,,,,,,,blended_model,global
Sedae,0.3186795098310846,0.2043924019012258,0.9837278106508875,13,,,,,,,,,,,,,,blended_model,global
Sede Muja,0.4233007852616399,0.32765000819733836,0.9201183431952663,13,,,,,,,,,,,,,,blended_model,global
Seden Sodo,1.1166006558932657,1.3274019100403558,0.413265306122449,7,,,,,,,,,,,,,,blended_model,global
Sekela,0.5389071228034304,0.36095365762202186,0.8518518518518519,9,,,,,,,,,,,,,,blended_model,global
Sekota,0.2906133525558505,0.25104920192078434,0.9666666666666667,15,,,,,,,,,,,,,,blended_model,global
Sekota town,0.3088690419004451,0.2837960828729038,0.96,15,,,,,,,,,,,,,,blended_model,global
Semada,0.3024682924596719,0.18990648515430308,0.9866863905325444,13,,,,,,,,,,,,,,blended_model,global
Senan,0.6894934388785886,0.4983535984780003,0.7469135802469136,9,,,,,,,,,,,,,,blended_model,global
Sendafa town,0.2098314675230342,0.10616438125646484,0.9940828402366864,13,,,,,,,,,,,,,,blended_model,global
Seru,0.3919763402100731,0.32412081830126743,0.9344135802469136,18,,,,,,,,,,,,,,blended_model,global
Shala,1.0085773359039036,0.9162496407716382,0.6481481481481481,9,,,,,,,,,,,,,,blended_model,global
Shanan Kolu,0.37382812994914527,0.2698099169600042,0.96484375,16,,,,,,,,,,,,,,blended_model,global
Shashemene,0.8174164339280041,0.7548175245126613,0.6975308641975309,9,,,,,,,,,,,,,,blended_model,global
Shashemene town,0.8063988595570408,0.7395896379626451,0.6975308641975309,9,,,,,,,,,,,,,,blended_model,global
Shawra town,1.0385813069779433,0.8736382597574102,0.6080246913580247,9,,,,,,,,,,,,,,blended_model,global
Shebel Bernta,0.3333422763455483,0.2276224641784809,0.9689349112426036,13,,,,,,,,,,,,,,blended_model,global
Shendi town,0.9665991651964582,0.8836879911311274,0.5929752066115702,11,,,,,,,,,,,,,,blended_model,global
Sheno town,0.2788369319092627,0.17092926514225928,0.9809027777777778,12,,,,,,,,,,,,,,blended_model,global
Shirka,0.3887302272649945,0.2863000171468301,0.9443359375,16,,,,,,,,,,,,,,blended_model,global
Shoa Robit,0.7622811481027608,0.9178432170823732,0.8032544378698225,13,,,,,,,,,,,,,,blended_model,global
Sinana,0.31327335247911214,0.2861017825793273,0.9488636363636364,22,,,,,,,,,,,,,,blended_model,global
Siraro,0.5489833308583714,0.7256811101760311,0.8713842975206612,22,,,,,,,,,,,,,,blended_model,global
Sire,0.3668610794170525,0.24820143492900693,0.9375,16,,,,,,,,,,,,,,blended_model,global
Siya Debirna Wayu,0.4540959580748368,0.36089401365145396,0.9183673469387755,14,,,,,,,,,,,,,,blended_model,global
Sodo Daci,0.45153369127487997,0.28120873694305787,0.9221938775510204,14,,,,,,,,,,,,,,blended_model,global
Sude,0.4789400315102297,0.3286379387550717,0.8933333333333333,15,,,,,,,,,,,,,,blended_model,global
Sululta,0.9611732462576497,0.9005928634567754,0.6296296296296297,9,,,,,,,,,,,,,,blended_model,global
Sululta (OR),1.038092899387734,1.009343040263624,0.6203703703703703,9,,,,,,,,,,,,,,blended_model,global
Tach Armacho,0.8381595267799926,0.6578089624947128,0.654320987654321,9,,,,,,,,,,,,,,blended_model,global
Tach Gayint,0.48396889224230005,0.3157311228003316,0.8941326530612245,14,,,,,,,,,,,,,,blended_model,global
Takusa,0.8975767045930555,0.6935878581455902,0.6635802469135802,9,,,,,,,,,,,,,,blended_model,global
Tarema Ber,0.6571862606947665,0.680691399800599,0.8062130177514792,13,,,,,,,,,,,,,,blended_model,global
Tegede,0.7010746622705795,0.4586756302422698,0.7962962962962963,9,,,,,,,,,,,,,,blended_model,global
Telemt,0.3048176219967207,0.1547949391018119,0.9911242603550295,13,,,,,,,,,,,,,,blended_model,global
Tena,0.36366914410840046,0.26467972054383504,0.9560546875,16,,,,,,,,,,,,,,blended_model,global
Tenta,0.4691456837784248,0.305001041561798,0.9066666666666666,15,,,,,,,,,,,,,,blended_model,global
Thehulederie,0.4935533122445462,0.32742866214212624,0.89,15,,,,,,,,,,,,,,blended_model,global
Tikur Enchini,0.6516611455696094,0.45360905601517665,0.8469387755102041,7,,,,,,,,,,,,,,blended_model,global
Tiyo,0.9737026465444028,1.0189238467478157,0.6512345679012346,9,,,,,,,,,,,,,,blended_model,global
Toke Kutaye,0.5667214660028296,0.2774074502048549,0.8672839506172839,9,,,,,,,,,,,,,,blended_model,global
Tole,1.2272791886549348,1.5320115344762593,0.4030612244897959,7,,,,,,,,,,,,,,blended_model,global
Tsagbeji,0.35130842896666375,0.36917954665423575,0.931875,20,,,,,,,,,,,,,,blended_model,global
Tulefa town,0.2788369319092627,0.17092926514225928,0.9809027777777778,12,,,,,,,,,,,,,,blended_model,global
Tulo (OR),0.4492351324355054,0.4202835562779384,0.871900826446281,22,,,,,,,,,,,,,,blended_model,global
Wadla,0.4837040248765003,0.37273735719690093,0.8788265306122449,14,,,,,,,,,,,,,,blended_model,global
Waliso,0.7864219751681494,0.6760714799754989,0.6530612244897959,7,,,,,,,,,,,,,,blended_model,global
Wara Jarso,0.9766515730594476,0.8001866498031354,0.6049382716049383,9,,,,,,,,,,,,,,blended_model,global
Wegde,0.37636307434380095,0.28680325449672084,0.9423076923076923,13,,,,,,,,,,,,,,blended_model,global
Wegeda town,0.24593696096567483,0.1422963681566277,0.9955621301775148,13,,,,,,,,,,,,,,blended_model,global
Wegedi town,0.5623016109108337,0.49483343772691146,0.8757396449704142,13,,,,,,,,,,,,,,blended_model,global
Wegel tena town,0.5493848656287056,0.36686818286991324,0.8826530612244898,14,,,,,,,,,,,,,,blended_model,global
Wegera,0.8262182489194555,0.7142405846777606,0.6265432098765432,9,,,,,,,,,,,,,,blended_model,global
Welmera,0.7969999125200352,0.7140045414740209,0.7006172839506173,9,,,,,,,,,,,,,,blended_model,global
Wemberma,0.8996520712979238,0.72169556769787,0.5888429752066116,11,,,,,,,,,,,,,,blended_model,global
Wenchi,0.7967355592606007,0.755050592451262,0.6224489795918368,7,,,,,,,,,,,,,,blended_model,global
Were Ilu,0.665143972308643,0.6175701040224002,0.8112244897959183,14,,,,,,,,,,,,,,blended_model,global
Wereilu town,0.665091273878373,0.5922502716693429,0.8303571428571429,14,,,,,,,,,,,,,,blended_model,global
West Belesa,0.38933653219463044,0.27612729245692064,0.9615384615384616,13,,,,,,,,,,,,,,blended_model,global
West Dembiya,0.5918171372058736,0.459188396447508,0.8641975308641975,9,,,,,,,,,,,,,,blended_model,global
Woldiya town,0.5737420457821666,0.4079341156269634,0.8686224489795918,14,,,,,,,,,,,,,,blended_model,global
Woliso town,0.7341999800163793,0.5817728311196511,0.7397959183673469,7,,,,,,,,,,,,,,blended_model,global
Wondo,0.8188974390296777,0.7385258088218313,0.7006172839506173,9,,,,,,,,,,,,,,blended_model,global
Worebabu,0.3977606238929151,0.28415811361939064,0.9285714285714286,21,,,,,,,,,,,,,,blended_model,global
Woreta town,0.39529823641768636,0.27272143069968535,0.9659763313609467,13,,,,,,,,,,,,,,blended_model,global
Wuchale,0.28168586914131316,0.18606940159536742,0.9733727810650887,13,,,,,,,,,,,,,,blended_model,global
Yaya Gulele,0.23021803277835684,0.12652348970654906,0.9940828402366864,13,,,,,,,,,,,,,,blended_model,global
Zequala,0.3187158404861069,0.24341566776524673,0.9555555555555556,15,,,,,,,,,,,,,,blended_model,global
Ziway Dugda,0.45449152830730494,0.4767387421114069,0.9030470914127424,19,,,,,,,,,,,,,,blended_model,global
ALL,0.5426644771069397,0.4651405588450559,0.8532702431689926,4242,,,0.5167373880245167,0.08006249371501413,0.09793349930347252,0.11875373780125875,0.10564373569285396,0.1402710105943403,0.9304936705742705,0.8197676296361032,0.7300628019512517,0.6767854388718695,0.8956500652670791,blended_model,global
Abergele (AM),0.31129343206575144,0.22807669411536122,0.9602076124567474,17,,,,,,,,,,,,,,unc_clim_raw,raw
Abichugna Gne'a,0.4647907525815466,0.28753869655940584,0.878698224852071,13,,,,,,,,,,,,,,unc_clim_raw,raw
Abuna Ginde Beret,0.7053036034983653,0.4228352235658664,0.6882716049382716,9,,,,,,,,,,,,,,unc_clim_raw,raw
Ada'a,0.4383487214542489,0.30450473333882233,0.9247448979591837,14,,,,,,,,,,,,,,unc_clim_raw,raw
Adaba,0.5343797435928829,0.5292624142774955,0.834319526627219,13,,,,,,,,,,,,,,unc_clim_raw,raw
Adama,0.4294367777600934,0.33445281759309814,0.9209183673469388,14,,,,,,,,,,,,,,unc_clim_raw,raw
Adama Tulu Jido Kombolcha,0.5682192812138689,0.5785660297071383,0.8214285714285714,14,,,,,,,,,,,,,,unc_clim_raw,raw
Adama town,0.4214416334961381,0.21288795575624544,0.94,15,,,,,,,,,,,,,,unc_clim_raw,raw
Adda Berga,0.5764882031042773,0.3881683274473032,0.8179012345679012,9,,,,,,,,,,,,,,unc_clim_raw,raw
Addi Arekay,0.5277579143090623,0.367951515873618,0.9225,10,,,,,,,,,,,,,,unc_clim_raw,raw
Adiss Zemen town,0.4844532441453111,0.49238305390271403,0.9260355029585798,13,,,,,,,,,,,,,,unc_clim_raw,raw
Agarfa,0.6581181097922488,1.3608046109950909,0.7060546875,16,,,,,,,,,,,,,,unc_clim_raw,raw
Akaki,0.7639105426820899,0.46729383236054406,0.5462962962962963,9,,,,,,,,,,,,,,unc_clim_raw,raw
Akeseta town,0.7143773892333042,0.7500212958202256,0.8032544378698225,13,,,,,,,,,,,,,,unc_clim_raw,raw
Albuko,0.6451975595811648,0.5763763654666352,0.8073979591836735,14,,,,,,,,,,,,,,unc_clim_raw,raw
Alefa,0.8579218528759548,0.495729041220782,0.5802469135802469,9,,,,,,,,,,,,,,unc_clim_raw,raw
Aleltu,0.3453801117912961,0.18281967257122855,0.9791666666666666,12,,,,,,,,,,,,,,unc_clim_raw,raw
Aleme Ketma town,0.4314619891919799,0.26517383158565494,0.900887573964497,13,,,,,,,,,,,,,,unc_clim_raw,raw
Amanuel town,0.7899662992270452,0.9746675878265595,0.605,10,,,,,,,,,,,,,,unc_clim_raw,raw
Amba Giorgis town,0.6651878478470199,0.3829375576527258,0.7685185185185185,9,,,,,,,,,,,,,,unc_clim_raw,raw
Ambasel,0.38793389639362685,0.20258777941537137,0.9344444444444444,15,,,,,,,,,,,,,,unc_clim_raw,raw
Ambo Zuria,0.62493858801033,0.4394749314900334,0.7870370370370371,9,,,,,,,,,,,,,,unc_clim_raw,raw
Ambo town,0.6395036279540595,0.43198661461895915,0.7839506172839507,9,,,,,,,,,,,,,,unc_clim_raw,raw
Amde Work town,0.6509019084184754,0.6158233052158814,0.8010204081632653,14,,,,,,,,,,,,,,unc_clim_raw,raw
Ameya,0.7851854133518011,1.1031554063733693,0.6632231404958677,11,,,,,,,,,,,,,,unc_clim_raw,raw
Amigna,0.46621798700915346,0.7149064522904678,0.9089506172839507,18,,,,,,,,,,,,,,unc_clim_raw,raw
Anchar,0.516661219288678,0.9468573914383485,0.8372576177285319,19,,,,,,,,,,,,,,unc_clim_raw,raw
Andabet /West Esite,0.5280830331308473,0.5977846676253036,0.9053254437869822,13,,,,,,,,,,,,,,unc_clim_raw,raw
Aneded,0.6299699592334351,0.5068905387363675,0.7125,10,,,,,,,,,,,,,,unc_clim_raw,raw
Angolelana Tera,0.4435857916263611,0.2687902961378519,0.8875739644970414,13,,,,,,,,,,,,,,unc_clim_raw,raw
Angot,0.49892962359675674,0.3832249701483605,0.8660714285714286,14,,,,,,,,,,,,,,unc_clim_raw,raw
Ankober,0.4719635326065107,0.26025432532936105,0.8864795918367347,14,,,,,,,,,,,,,,unc_clim_raw,raw
Antsokiya,0.7279738182431158,0.759396321076441,0.7818877551020408,14,,,,,,,,,,,,,,unc_clim_raw,raw
Arerti town,0.4556715802276656,0.2665610589640212,0.9022222222222223,15,,,,,,,,,,,,,,unc_clim_raw,raw
Argoba,0.9081755451999891,1.090957154381444,0.7755102040816326,14,,,,,,,,,,,,,,unc_clim_raw,raw
Arsi Negele,0.7793545818074639,0.6174331143493401,0.6049382716049383,9,,,,,,,,,,,,,,unc_clim_raw,raw
Arsi Negele town,0.6869929532543992,0.558450594435993,0.7129629629629629,9,,,,,,,,,,,,,,unc_clim_raw,raw
Aseko,0.6428887802280229,1.2379491736410808,0.634375,20,,,,,,,,,,,,,,unc_clim_raw,raw
Asela town,0.678844472021556,1.030693741543791,0.7155555555555555,15,,,,,,,,,,,,,,unc_clim_raw,raw
Assagirt,0.3897027845406961,0.24282490898099665,0.9426020408163265,14,,,,,,,,,,,,,,unc_clim_raw,raw
Ataye town,0.5459265462685424,0.4411073424955697,0.8866666666666667,15,,,,,,,,,,,,,,unc_clim_raw,raw
Awabel,0.6189457009259733,0.47306065738423014,0.7525,10,,,,,,,,,,,,,,unc_clim_raw,raw
Aykel town,0.5838781156565728,0.4514171775329714,0.8148148148148148,9,,,,,,,,,,,,,,unc_clim_raw,raw
Bako Tibe,0.6124898306705939,0.40054115661424483,0.953125,4,,,,,,,,,,,,,,unc_clim_raw,raw
Baso Liben,0.6364035712385652,0.5807597698204405,0.7575,10,,,,,,,,,,,,,,unc_clim_raw,raw
Basona Worena,0.5474010247320072,0.46165051168886495,0.841715976331361,13,,,,,,,,,,,,,,unc_clim_raw,raw
Batu town,0.38010739503832236,0.5454889513246467,0.9397506925207756,19,,,,,,,,,,,,,,unc_clim_raw,raw
Bechena town,0.5198281048377811,0.5937077449592972,0.9142011834319527,13,,,,,,,,,,,,,,unc_clim_raw,raw
Becho (SW Shewa),0.8372701797988997,0.5220448406509492,0.7448979591836735,7,,,,,,,,,,,,,,unc_clim_raw,raw
Bedesa town,0.8937714853767056,0.6883471729669882,0.6018518518518519,9,,,,,,,,,,,,,,unc_clim_raw,raw
Bele Gesgar,0.5211634432508417,0.6572203934037797,0.8466796875,16,,,,,,,,,,,,,,unc_clim_raw,raw
Bereh,0.8255675446043697,0.5227367019518047,0.691358024691358,9,,,,,,,,,,,,,,unc_clim_raw,raw
Berehet,0.5107257128178356,0.40362644651472723,0.8288888888888889,15,,,,,,,,,,,,,,unc_clim_raw,raw
Beyeda,0.5154473432884961,0.37309516076825655,0.8136094674556213,13,,,,,,,,,,,,,,unc_clim_raw,raw
Bibugn,0.7265598739597452,0.9993020886615607,0.7004132231404959,11,,,,,,,,,,,,,,unc_clim_raw,raw
Bishoftu town,0.8568113583899617,0.6120300920547547,0.6666666666666666,9,,,,,,,,,,,,,,unc_clim_raw,raw
Boke,0.7878615297329518,0.5755893570671888,0.5030864197530864,9,,,,,,,,,,,,,,unc_clim_raw,raw
Bokoji town,0.670150353789546,1.019683758467343,0.7065972222222222,12,,,,,,,,,,,,,,unc_clim_raw,raw
Bora (OR),0.42832366800788735,0.26776083834872166,0.9056122448979592,14,,,,,,,,,,,,,,unc_clim_raw,raw
Borena /Debresina,0.4761764545746106,0.3051268898598142,0.8653846153846154,13,,,,,,,,,,,,,,unc_clim_raw,raw
Boset,0.46959390135089457,0.2508880904190618,0.9011111111111111,15,,,,,,,,,,,,,,unc_clim_raw,raw
Bugna,0.639055200251782,0.6211376802844898,0.8010204081632653,14,,,,,,,,,,,,,,unc_clim_raw,raw
Burayu,0.7352224808170668,0.45587014929810077,0.5277777777777778,9,,,,,,,,,,,,,,unc_clim_raw,raw
Bure (AM),0.9374530000809438,1.293780522151777,0.5475,10,,,,,,,,,,,,,,unc_clim_raw,raw
Bure town,0.9933721269683548,1.5473785961831104,0.5278925619834711,11,,,,,,,,,,,,,,unc_clim_raw,raw
Burqua Dhintu,0.770465239980747,2.3602096212939214,0.5741965973534972,23,,,,,,,,,,,,,,unc_clim_raw,raw
Chancho town,0.7171976993275494,0.40460244969924325,0.7222222222222222,9,,,,,,,,,,,,,,unc_clim_raw,raw
Cheliya,0.7758683320455212,0.3977526898718609,0.6666666666666666,6,,,,,,,,,,,,,,unc_clim_raw,raw
Chilga 1,0.5664278846906546,0.41987082079090804,0.8765432098765432,9,,,,,,,,,,,,,,unc_clim_raw,raw
Chilga 2,0.5731834983838643,0.41839752665945606,0.8395061728395061,9,,,,,,,,,,,,,,unc_clim_raw,raw
Chiro Zuria,0.5445761956444625,0.5134797024359845,0.8244444444444444,15,,,,,,,,,,,,,,unc_clim_raw,raw
Chiro town,0.8937867318353897,0.6882506309441186,0.6018518518518519,9,,,,,,,,,,,,,,unc_clim_raw,raw
Chole,0.45406139129163714,0.6888984142269907,0.931640625,16,,,,,,,,,,,,,,unc_clim_raw,raw
Cobi,0.7596515330346462,0.40551115409042815,0.8472222222222222,6,,,,,,,,,,,,,,unc_clim_raw,raw
Dabat,0.6856307286040787,0.37751344201341364,0.7716049382716049,9,,,,,,,,,,,,,,unc_clim_raw,raw
Dabat town,0.692098946946117,0.391249585407593,0.7438271604938271,9,,,,,,,,,,,,,,unc_clim_raw,raw
Dano,0.7016054690442762,0.3556261644459564,0.7847222222222222,6,,,,,,,,,,,,,,unc_clim_raw,raw
Daro Lebu,0.8194956919787431,0.5846932457255392,0.47530864197530864,9,,,,,,,,,,,,,,unc_clim_raw,raw
Dawo,0.7969831908937914,0.4413414307552726,0.7755102040816326,7,,,,,,,,,,,,,,unc_clim_raw,raw
Dawunt,0.46231902818473486,0.3210141092324605,0.8826530612244898,14,,,,,,,,,,,,,,unc_clim_raw,raw
Debark,0.618338718128529,0.35926697174260747,0.8240740740740741,9,,,,,,,,,,,,,,unc_clim_raw,raw
Debark town,0.5256268705787536,0.3135644257750792,0.8765432098765432,9,,,,,,,,,,,,,,unc_clim_raw,raw
Debay Telatgen,0.5971513332653916,0.8089054060764812,0.8609467455621301,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Berhan town,0.5405733703354243,0.4414647454786316,0.8505917159763313,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Elias,0.7955425203377711,0.954462639367865,0.62,10,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Libanos,0.40912249340829293,0.2396312026989009,0.9245562130177515,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Markos town,0.6271650638399494,0.554101235218038,0.76,10,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Sina town,0.5675083244480763,0.48589656725330355,0.8387573964497042,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debre Tabor town,0.5947179708644289,0.7541057091123652,0.8313609467455622,13,,,,,,,,,,,,,,unc_clim_raw,raw
Debrework town,0.4573716155869565,0.3761758076331345,0.9304733727810651,13,,,,,,,,,,,,,,unc_clim_raw,raw
Dega Damot,0.7386782998275796,0.6956989502782306,0.6790123456790124,9,,,,,,,,,,,,,,unc_clim_raw,raw
Degeluna Tijo,0.7219247207814266,0.47973811324166593,0.7037037037037037,9,,,,,,,,,,,,,,unc_clim_raw,raw
Degem,0.8756414251117163,0.6191128051880939,0.6790123456790124,9,,,,,,,,,,,,,,unc_clim_raw,raw
Degolo town,0.6986218478691671,0.7069189463637565,0.8121301775147929,13,,,,,,,,,,,,,,unc_clim_raw,raw
Dehana,0.7024822665842925,0.7465860302186794,0.7831632653061225,14,,,,,,,,,,,,,,unc_clim_raw,raw
Dejen,0.573637443193279,0.7317723694243676,0.8668639053254438,13,,,,,,,,,,,,,,unc_clim_raw,raw
Dejen town,0.5762678069207767,0.718367663955783,0.8298816568047337,13,,,,,,,,,,,,,,unc_clim_raw,raw
Delanta,0.5266509625395023,0.427667757858463,0.8584183673469388,14,,,,,,,,,,,,,,unc_clim_raw,raw
Dembecha,0.7960890640149498,0.9539570224323054,0.6325,10,,,,,,,,,,,,,,unc_clim_raw,raw
Denbecha town,0.7899662992270452,0.9746675878265595,0.605,10,,,,,,,,,,,,,,unc_clim_raw,raw
Dendi,0.6669504353487452,0.5093720415864021,0.68,10,,,,,,,,,,,,,,unc_clim_raw,raw
