latitude,longitude,adm3_name,weight
5.25,38.75,Melka Soda,0.5388094946428622
5.25,38.75,Arero,0.030219541578327215
5.25,39.0,Saba Boru,0.9836425665349224
5.25,39.0,Aga Wayu,0.004538828899621869
5.25,39.0,Arero,0.011818604565455795
5.25,39.25,Saba Boru,0.22679143807142912
5.25,39.25,Liben,0.2078585567869232
5.25,39.25,Gora Dola,0.5653500051416478
5.25,39.5,Negele town,0.011656947757644056
5.25,39.5,Liben,0.7905932394515962
5.25,39.5,Gora Dola,0.09603683995714467
5.25,39.5,Gumi Idalo,0.10171297283361488
5.25,39.75,Liben,0.9997917208636086
5.25,39.75,Gumi Idalo,3.748931879853769e-05
5.25,39.75,Deka Suftu,0.00017078981759289578
5.25,40.0,Liben,0.22485111314151127
5.25,40.0,Meda Welabu,0.007570676652269818
5.25,40.0,Deka Suftu,0.7675782102062189
5.25,40.25,Meda Welabu,0.039408003881946464
5.25,40.25,Deka Suftu,0.9605919961180535
5.25,40.5,Filtu,0.8557334184306533
5.25,40.5,Deka Suftu,0.1442665815693467
5.25,40.75,Filtu,1.0
5.25,41.0,Filtu,1.0
5.25,41.25,Charati,0.2417008236983548
5.25,41.25,Filtu,0.7582991763016453
5.25,41.5,Charati,1.0
5.25,41.75,Charati,1.0
5.25,42.0,Charati,0.4969280962366487
5.25,42.0,Hargele,0.5030719037633513
5.25,42.25,Hargele,1.0
5.25,42.5,Hargele,1.0
5.25,42.75,Hargele,0.9112925549267749
5.25,42.75,Barey,0.08870744507322524
5.25,43.0,Hargele,0.15472150775764562
5.25,43.0,Barey,0.16457500865117283
5.25,43.0,Kohle /Qoxle,0.6807034835911814
5.25,43.25,Adadle,0.28705969334742226
5.25,43.25,Kohle /Qoxle,0.7129403066525777
5.25,43.5,Adadle,1.0
5.25,43.75,Adadle,0.9765109663048971
5.25,43.75,Kelafo,0.023489033695102884
5.25,44.0,Adadle,0.014997001120611458
5.25,44.0,Kelafo,0.9850029988793886
5.25,44.25,Kelafo,1.0
5.25,44.5,Kelafo,0.2974173910182245
5.25,44.5,Mustahil,0.7025826089817755
5.25,44.75,Mustahil,0.9852242687056703
5.25,44.75,Ferfer,0.014775731294329682
5.25,45.0,Mustahil,0.03584844342183896
5.25,45.0,Ferfer,0.964151556578161
5.25,45.25,Shilabo,0.0005068500803560203
5.25,45.25,Ferfer,0.5788226021482488
5.25,45.5,Shilabo,0.0006030349698749478
5.25,45.5,Ferfer,0.00020245008712798285
5.5,35.0,Surma,0.0005284560151691776
5.5,35.25,Surma,0.513282566200859
5.5,35.5,Surma,0.6594017517676898
5.5,35.5,Maji,0.19092963241018973
5.5,35.75,Nyngatom,0.47456103104716835
5.5,35.75,Maji,0.5139206522941991
5.5,36.0,Nyngatom,0.23120657518180815
5.5,36.0,Salamago,0.7687934248181916
5.5,36.25,South Ari,0.01770003445873234
5.5,36.25,Bena Tsemay,0.4114322959055805
5.5,36.25,Hamer,0.17857681812774837
5.5,36.25,Nyngatom,0.13874624051985293
5.5,36.25,Salamago,0.253544610988086
5.5,36.5,Bena Tsemay,0.9972342249995569
5.5,36.5,Hamer,0.002765775000443196
5.5,36.75,Bena Tsemay,0.9353235449969706
5.5,36.75,Malie,0.064676455003029
5.5,37.0,Alle Special,0.301906255205934
5.5,37.0,Kolme,0.03147233390049874
5.5,37.0,Bena Tsemay,0.41855958104403007
5.5,37.0,Malie,0.24806182984953715
5.5,37.25,Alle Special,0.4985790661569594
5.5,37.25,Derashe,0.12187896311131391
5.5,37.25,Karat Zuria,0.2754513410495818
5.5,37.25,Kolme,0.10409062968214453
5.5,37.5,Derashe,0.1906908514581552
5.5,37.5,Amaro,0.010635172839685469
5.5,37.5,Karat Zuria,0.31486228702785773
5.5,37.5,Segen Zuria,0.413397618939057
5.5,37.5,Burji,0.0704140697352453
5.5,37.75,Amaro,0.0007860042212768104
5.5,37.75,Karat Zuria,0.035485906798822846
5.5,37.75,Segen Zuria,0.06976220332079522
5.5,37.75,Burji,0.8939658856591051
5.5,38.0,Dugda Dawa,0.1135780393299534
5.5,38.0,Suro Berguda,0.6333802687225665
5.5,38.0,Amaro,0.00013716071920556158
